,OFFENSE_CODE,Lat,Long
943,617,42.37627664,-71.05383757
950,617,42.3503787,-71.07626098
967,613,42.35883134,-71.05745871
968,619,42.35883134,-71.05745871
969,617,42.34285014,-71.06516235
973,613,42.35095909,-71.0741278
975,614,42.32257337,-71.07282803
977,617,42.3510136,-71.07293513
978,614,42.37900759,-71.02790689
980,617,42.35201794,-71.05811581
981,301,42.31168453,-71.05750327
986,619,42.28480042,-71.16646803
988,611,42.35118005,-71.07666607
996,614,,
999,613,42.33401829,-71.07638124
1002,617,42.33783948,-71.02929361
1003,619,42.27225473,-71.13167145
1004,617,42.29848866,-71.06313294
1005,613,42.35521625,-71.06012863
1008,613,42.28410589,-71.04608937
1010,613,,
1018,614,42.25442915,-71.1263254
1021,617,42.34258727,-71.0742004
1029,613,,
1032,520,42.34988318,-71.08901674
1033,613,42.33330171,-71.08181675
1045,614,42.36026294,-71.06987589
1049,617,42.3850465,-71.01374142
1059,301,42.35145666,-71.06167557
1061,615,42.30562692,-71.11470126
1079,301,42.33152148,-71.07085307
1085,613,42.28474784,-71.04460309
1094,520,42.34149581,-71.07624518
1103,613,42.35942556,-71.05288819
1105,613,42.35521625,-71.06012863
1111,614,42.31379003,-71.06534192
1116,619,42.32189133,-71.07764989
1122,619,42.34988318,-71.08901674
1123,520,42.34988318,-71.08901674
1133,301,42.2843982,-71.06468373
1134,619,42.33747549,-71.05238494
1138,1304,42.33606304,-71.10782832
1141,617,42.33123776,-71.09140736
1146,614,42.32293838,-71.11320461
1152,613,42.34862382,-71.08277637
1155,617,42.34126544,-71.10053678
1173,617,42.35602373,-71.06177615
1174,617,42.34319453,-71.06880537
1176,301,42.34108936,-71.07020569
1177,617,42.33152148,-71.07085307
1181,301,42.35009599,-71.0773211
1188,617,42.27132363,-71.08183509
1191,1300,42.3317482,-71.08365659
1192,617,42.3317482,-71.08365659
1194,611,42.2802082,-71.17087959
1201,301,42.31688729,-71.05260656
1207,619,,
1211,613,42.34862382,-71.08277637
1213,613,42.34862382,-71.08277637
1214,613,42.34862382,-71.08277637
1231,617,42.38492212,-71.0174635
1243,611,,
1247,613,42.30999052,-71.10588122
1268,614,42.3457782,-71.08429595
1272,1304,42.32573038,-71.07796428
1273,615,42.32573038,-71.07796428
1281,522,42.34697615,-71.1535894
1288,520,42.30085931,-71.08128808
1305,617,42.3494205,-71.083158
1306,614,42.28414025,-71.09305138
1314,301,42.30911422,-71.08667126
1315,617,42.32866284,-71.08563401
1318,613,42.31929343,-71.11178236
1323,617,42.33543394,-71.08076738
1324,619,42.33543394,-71.08076738
1328,301,42.33227604,-71.05205464
1337,520,42.35174866,-71.12953705
1342,613,42.34910076,-71.1561239
1343,617,42.24712877,-71.12722925
1347,301,42.30751728,-71.08397469
1361,611,42.35902548,-71.05567996
1367,617,42.2783992,-71.06636305
1370,522,42.34338034,-71.08627921
1380,613,42.336112,-71.04665434
1385,616,42.35095909,-71.0741278
1406,520,42.30929183,-71.0633036
1412,617,42.31061759,-71.10340196
1417,613,42.2680362,-71.09484348
1424,520,42.35179211,-71.13023989
1425,617,42.35179211,-71.13023989
1428,619,42.29056142,-71.08926028
1432,617,42.3483427,-71.0722253
1446,311,,
1451,520,42.31089604,-71.11333253
1453,615,42.31506999,-71.1000588
1463,522,42.30470399,-71.05908258
1466,520,42.35055412,-71.09056227
1467,1300,42.35055412,-71.09056227
1470,613,42.33401829,-71.07638124
1481,522,42.26361661,-71.10332183
1482,614,42.33152148,-71.07085307
1487,619,42.34958657,-71.05735762
1508,520,42.35439061,-71.12544498
1509,540,42.33852947,-71.10768028
1513,617,42.3532399,-71.07646853
1517,311,42.35329808,-71.13504948
1520,615,42.2779637,-71.09246318
1526,1300,42.30925735,-71.08026718
1545,617,42.33536884,-71.05353104
1546,301,42.37248334,-71.03752375
1552,617,42.315969,-71.066253
1556,617,42.28121227,-71.08941724
1561,613,42.35512339,-71.0608798
1565,619,42.37515302,-71.05841364
1575,520,42.27880822,-71.12900551
1577,619,42.31916141,-71.105923
1584,617,42.37620267,-71.03979926
1585,614,42.33428841,-71.07239518
1587,617,42.35115433,-71.06547895
1589,522,42.28188737,-71.14259743
1595,301,42.33401829,-71.07638124
1601,311,42.32829858,-71.05691804
1602,619,42.2973366,-71.08729604
1603,616,42.32458344,-71.10947538
1607,1300,42.37960204,-71.05879173
1608,361,42.35157076,-71.07186599
1610,311,42.28627123,-71.13644214
1611,619,42.34862382,-71.08277637
1612,520,42.27880822,-71.12900551
1615,614,42.30870132,-71.07932755
1616,614,42.37878502,-71.03771768
1626,520,42.33047722,-71.10072736
1629,617,42.34044966,-71.08845935
1635,614,42.31014403,-71.08759179
1636,617,42.34966796,-71.13995527
1637,615,42.33621941,-71.07733761
1650,613,42.29835524,-71.06155472
1651,612,42.29608406,-71.11789251
1661,614,42.32861138,-71.05257198
1666,614,42.36058947,-71.0651034
1670,614,42.31795048,-71.09617099
1671,613,42.3503787,-71.07626098
1678,311,42.30938437,-71.08262277
1682,542,42.34797228,-71.10576965
1683,617,42.34797228,-71.10576965
1684,619,42.29712747,-71.05811101
1685,614,42.36067984,-71.05482325
1687,301,42.31841468,-71.06507314
1695,613,42.31322413,-71.05715277
1698,614,42.32027226,-71.09932525
1699,614,42.35756667,-71.07135724
1701,361,42.33651362,-71.03462373
1702,619,42.33651362,-71.03462373
1703,311,42.32104169,-71.07215291
1705,301,42.28906502,-71.06703817
1722,614,42.35824479,-71.05415356
1725,361,42.36439256,-71.06093185
1728,614,42.34430114,-71.0876183
1730,540,42.29328831,-71.06219497
1737,361,42.35836397,-71.05303383
1741,619,42.35367861,-71.13819856
1743,301,42.35367861,-71.13819856
1745,614,42.35857047,-71.05271985
1756,614,42.33586257,-71.05566936
1764,614,42.34776033,-71.10469391
1768,614,42.3653681,-71.06451117
1777,371,42.28621457,-71.0796774
1785,617,42.33285585,-71.07262418
1788,520,42.29542943,-71.07661172
1789,617,42.35103105,-71.06373331
1792,617,42.34391716,-71.08967541
1797,614,42.34843798,-71.06823156
1804,613,42.33401829,-71.07638124
1805,617,42.34190866,-71.0871609
1812,613,42.34932471,-71.08014801
1817,617,42.34980866,-71.13513832
1822,613,42.3304334,-71.10268549
1831,617,42.32458564,-71.08580979
1834,522,42.28414025,-71.09305138
1835,613,42.34862382,-71.08277637
1836,619,42.32902469,-71.08341505
1842,613,42.34840576,-71.08688339
1845,617,42.35095909,-71.0741278
1847,614,42.37846079,-71.03345662
1854,520,42.35179211,-71.13023989
1861,617,42.33093363,-71.10956443
1869,613,42.32696647,-71.06198607
1873,614,42.32133813,-71.09924423
1874,617,42.25119947,-71.12053218
1877,617,42.34937839,-71.13249037
1883,520,42.30108481,-71.06390782
1884,371,42.30108481,-71.06390782
1885,617,42.36070638,-71.13540561
1893,614,42.33279279,-71.07612536
1906,617,42.34040563,-71.14548726
1907,617,,
1909,617,42.31922045,-71.06783906
1911,619,42.34482764,-71.07252884
1912,301,42.2705847,-71.08887247
1913,619,42.2554572,-71.12078435
1924,614,42.3503876,-71.0878529
1927,614,42.3354351,-71.07840204
1968,617,42.35030915,-71.07988963
1975,614,42.28240525,-71.08822727
1976,615,42.25732328,-71.12310848
1979,617,42.30942147,-71.07460029
1989,617,42.31485546,-71.0992241
1998,613,42.34439568,-71.08632016
2013,615,42.28479779,-71.15587797
2020,520,42.28790635,-71.06199818
2024,614,42.3031399,-71.11735145
2035,617,,
2038,615,42.26788295,-71.11426287
2044,522,42.34050061,-71.14982264
2053,614,42.30984689,-71.0756633
2055,613,42.34988318,-71.08901674
2066,371,42.31922045,-71.06783906
2073,371,42.38490217,-71.00186562
2076,520,42.34252336,-71.15124869
2077,361,42.35674089,-71.05794654
2099,520,42.27661501,-71.08029831
2117,522,42.33981268,-71.14630281
2130,613,42.35272948,-71.06256291
2131,301,,
2145,520,42.30703835,-71.06615319
2147,617,42.34862382,-71.08277637
2151,613,42.336112,-71.04665434
2152,619,42.31286677,-71.07841587
2156,613,42.34862382,-71.08277637
2158,361,42.32579408,-71.08563758
2169,361,42.24945777,-71.12293746
2181,617,42.33876886,-71.07503742
2184,614,42.29767279,-71.04941018
2194,615,42.32614559,-71.05349144
2198,614,42.36179428,-71.0571127
2203,615,42.34740458,-71.17066178
2204,613,42.34353469,-71.09980109
2206,617,42.31820434,-71.06657287
2212,619,42.31635508,-71.06593853
2213,617,42.33401829,-71.07638124
2218,301,42.30135087,-71.06796465
2223,617,42.35059717,-71.07881031
2227,612,42.28863337,-71.08990388
2228,614,42.35335717,-71.08017703
2232,311,42.32988785,-71.05638311
2236,617,42.33626664,-71.14950271
2240,616,42.30711017,-71.07973011
2241,619,42.28815864,-71.13606784
2245,311,42.37624409,-71.03272932
2259,617,,
2266,1300,42.29430844,-71.06188628
2272,613,42.33401829,-71.07638124
2279,617,,
2280,613,42.28410589,-71.04608937
2286,617,42.3423835,-71.079437
2288,617,42.35179211,-71.13023989
2293,617,42.34531664,-71.14298078
2298,540,42.28689263,-71.09047753
2300,614,42.38054086,-71.03924941
2307,614,42.32274491,-71.07799077
2308,301,42.30470399,-71.05908258
2312,617,42.27291355,-71.0745626
2315,613,42.33401829,-71.07638124
2323,614,42.32937437,-71.0806462
2352,361,42.37724639,-71.03259708
2355,617,42.35817114,-71.06507993
2358,520,42.28065953,-71.0604167
2359,301,42.28886535,-71.07738439
2382,617,42.35603279,-71.05919355
2384,614,42.31363409,-71.06778025
2397,617,42.3420038,-71.10011169
2399,522,42.23651388,-71.13317161
2404,617,42.34266946,-71.14098779
2411,611,42.35143483,-71.06969334
2414,617,42.26678915,-71.1156162
2417,614,42.30956305,-71.08990197
2419,619,42.37782671,-71.0695008
2421,613,42.28059505,-71.17091524
2435,617,42.35157076,-71.07186599
2441,611,42.36020464,-71.05620816
2448,617,42.35850919,-71.05429726
2449,619,42.35850919,-71.05429726
2450,614,42.35237073,-71.07227173
2456,614,42.35284599,-71.05791569
2458,613,42.28059505,-71.17091524
2460,520,42.34911289,-71.08767768
2468,616,42.27834721,-71.06028594
2469,1304,42.27834721,-71.06028594
2470,520,42.27834721,-71.06028594
2480,617,42.33378771,-71.04747172
2488,619,42.30570822,-71.06015451
2489,614,42.37949215,-71.03685008
2490,617,42.35009144,-71.16504457
2495,614,42.29848866,-71.06313294
2498,615,42.33973514,-71.15872619
2499,615,42.29798785,-71.06506647
2504,613,42.35176179,-71.07452168
2509,619,42.29191251,-71.07049431
2510,619,42.29191251,-71.07049431
2512,617,42.36175678,-71.13215014
2516,614,42.31893878,-71.09826197
2522,617,42.32955354,-71.09357444
2526,612,42.31659535,-71.10311898
2531,617,42.34042575,-71.04894028
2537,616,42.33663269,-71.07484725
2539,301,42.33361,-71.07337
2542,520,42.28208198,-71.07364875
2555,371,42.27516044,-71.06976518
2566,617,42.33438722,-71.07958852
2570,617,42.32458564,-71.08580979
2576,614,42.33242019,-71.0569963
2579,614,42.35157666,-71.17377805
2582,617,42.30085931,-71.08128808
2594,301,42.3499784,-71.05683752
2612,614,42.33186291,-71.1123942
2626,522,42.34940629,-71.15920581
2632,301,42.29272948,-71.063217
2633,614,42.36183857,-71.05976489
2634,1304,42.34862382,-71.08277637
2641,613,42.34932471,-71.08014801
2643,520,42.30570822,-71.06015451
2644,614,42.32553801,-71.06579592
2650,615,42.35171679,-71.06118419
2651,301,42.3467305,-71.16186432
2653,619,42.30792373,-71.11229741
2654,613,42.34840576,-71.08688339
2661,617,42.31624019,-71.11267011
2662,522,42.31684817,-71.07778336
2664,619,42.30392707,-71.11466153
2665,616,42.34042575,-71.04894028
2666,520,42.3503876,-71.0878529
2672,613,42.35118005,-71.07666607
2673,619,42.39274002,-71.00479067
2675,520,42.27407347,-71.10884647
2680,613,42.36122324,-71.06593235
2685,615,,
2689,613,42.34862382,-71.08277637
2698,614,42.339495,-71.052879
2699,615,42.33153805,-71.08015661
2706,619,42.3214866,-71.10473096
2707,614,42.33313643,-71.05608318
2713,617,42.34944963,-71.0879627
2714,619,42.31190475,-71.05910531
2715,619,42.2719439,-71.06253785
2717,613,42.35648631,-71.05928145
2719,614,42.3635655,-71.06449385
2720,614,42.31633855,-71.06879992
2723,613,42.31322413,-71.05715277
2725,617,42.33767953,-71.07529119
2728,619,42.29620667,-71.05487852
2732,617,42.2853979,-71.1561609
2753,619,42.35739591,-71.07008873
2756,613,42.34835708,-71.13645291
2761,617,42.33361,-71.07337
2764,301,42.31135074,-71.08717206
2778,520,42.28414025,-71.09305138
2779,617,42.37546983,-71.03730221
2780,614,42.33627949,-71.04839257
2781,613,42.33401829,-71.07638124
2783,613,42.32696647,-71.06198607
2789,617,42.34126544,-71.10053678
2790,619,42.34775725,-71.13856303
2792,614,42.28822834,-71.0889687
2801,361,42.28996858,-71.0723254
2804,520,42.27723796,-71.1062668
2806,619,42.31417453,-71.10819005
2812,1300,42.29057504,-71.07165726
2818,619,42.30784554,-71.11011757
2825,617,42.29171816,-71.08911807
2826,611,42.35095909,-71.0741278
2827,611,42.35095909,-71.0741278
2834,619,42.34042575,-71.04894028
2836,617,42.34578598,-71.07942281
2837,542,42.35859211,-71.05921583
2842,522,42.33998273,-71.080974
2851,540,42.35981969,-71.05637691
2852,520,42.29631481,-71.07839029
2871,614,42.35043307,-71.05661862
2876,301,42.37897673,-71.0351536
2880,619,42.35147616,-71.06117604
2885,522,42.35110337,-71.16524536
2887,301,42.32888996,-71.09474268
2889,619,42.32561013,-71.10449956
2890,619,42.33606304,-71.10782832
2891,617,42.33767953,-71.07529119
2892,619,42.3211829,-71.1068278
2893,611,42.35650174,-71.0619996
2897,614,42.35746445,-71.05098164
2898,614,42.34559012,-71.06423875
2900,614,42.37957532,-71.04011349
2904,301,42.29380964,-71.07001148
2907,520,42.33296171,-71.1104193
2914,614,42.34705328,-71.06295645
2918,613,42.37421104,-71.03918485
2919,614,42.31552095,-71.10249947
2921,617,42.35375411,-71.13225621
2927,619,42.3451828,-71.10066932
2931,619,42.33358389,-71.08554259
2932,614,42.3088984,-71.0830519
2942,613,42.33318299,-71.08307607
2953,615,42.26788791,-71.10067012
2955,617,42.33049422,-71.04342091
2959,613,42.35176179,-71.07452168
2961,522,42.31195475,-71.07871912
2963,615,42.33062057,-71.03727575
2966,613,42.35591935,-71.06000539
2970,520,42.33151289,-71.10494901
2971,522,42.33151289,-71.10494901
2972,617,42.32898193,-71.07956761
2974,613,42.35176179,-71.07452168
2975,613,42.35521625,-71.06012863
2980,617,42.36880621,-71.03585732
2983,613,42.34857652,-71.07772012
2986,614,,
2989,311,42.32988785,-71.05638311
2992,617,42.36416781,-71.05407041
2996,614,42.34279533,-71.0715512
3001,617,42.34407266,-71.16409791
3007,619,42.32283759,-71.10096723
3011,613,42.34895777,-71.08489204
3013,613,42.3479724,-71.07849582
3022,615,42.26954392,-71.14829392
3023,617,42.33606304,-71.10782832
3024,617,42.3420038,-71.10011169
3037,522,42.25679439,-71.12172746
3058,520,42.33998273,-71.080974
3060,619,42.28594839,-71.13224347
3075,617,42.35043297,-71.05873158
3081,520,42.36856802,-71.04121708
3084,560,42.28414025,-71.09305138
3089,520,42.33898333,-71.07748706
3095,614,42.3290376,-71.05694505
3096,614,42.34613087,-71.08094439
3097,520,42.33898333,-71.07748706
3098,614,42.28523643,-71.09047894
3100,614,42.31408519,-71.09998685
3101,617,42.32545165,-71.08677983
3103,613,42.32291406,-71.10328402
3112,619,42.32891025,-71.05524687
3118,562,42.3451828,-71.10066932
3122,301,,
3132,614,42.34842935,-71.09874661
3136,619,42.3451828,-71.10066932
3137,540,42.3451828,-71.10066932
3140,617,42.3642384,-71.06165515
3144,540,42.3422157,-71.06780594
3155,619,42.33153509,-71.09534648
3158,1300,42.31079273,-71.06769189
3159,301,42.31079273,-71.06769189
3178,614,42.34895777,-71.08489204
3182,614,42.27732507,-71.09483139
3194,617,42.34160357,-71.0977175
3195,613,42.29848866,-71.06313294
3196,617,42.34857652,-71.07772012
3197,311,42.28873871,-71.07112627
3208,617,42.31688133,-71.08874073
3211,520,42.33296171,-71.1104193
3220,617,42.34698823,-71.09874531
3222,614,42.26273505,-71.11078287
3241,614,42.28631299,-71.09218412
3248,1300,42.35483584,-71.06267377
3249,1304,42.28991819,-71.05925803
3255,617,42.28397463,-71.05553564
3258,613,42.34353469,-71.09980109
3260,301,42.36122324,-71.06593235
3264,522,42.30703835,-71.06615319
3269,301,42.29360585,-71.0718865
3270,617,42.31499993,-71.1153081
3272,613,42.34999733,-71.0810344
3276,522,42.32720581,-71.09414427
3278,613,42.2518944,-71.1253531
3279,619,42.3274691,-71.0537141
3281,1304,42.32622222,-71.05816916
3284,617,42.35515405,-71.13363463
3304,619,,
3307,301,42.30175049,-71.059734
3312,619,42.34296158,-71.15491617
3317,614,42.31281719,-71.1161289
3336,619,42.28390244,-71.13086263
3340,619,42.32091109,-71.10759322
3343,522,42.34872509,-71.06773619
3344,520,42.36324604,-71.05536879
3353,614,42.35883898,-71.06608613
3355,617,42.33192532,-71.08411222
3357,520,42.34936718,-71.16554188
3358,560,42.34936718,-71.16554188
3370,613,42.32137427,-71.05679486
3372,301,42.31565205,-71.09843506
3373,614,42.34732132,-71.06441213
3375,613,42.30938437,-71.08262277
3396,301,,
3405,617,42.34155222,-71.0863228
3409,616,42.34877575,-71.09606805
3438,614,42.33344875,-71.10266448
3439,619,42.35335427,-71.05986564
3440,613,42.34797228,-71.10576965
3441,613,42.34862382,-71.08277637
3452,617,42.35602373,-71.06177615
3466,614,42.37764002,-71.03151871
3476,613,42.34862382,-71.08277637
3478,617,42.36439256,-71.06093185
3491,617,42.3519478,-71.13410791
3499,617,42.32077172,-71.0612999
3505,613,42.35118005,-71.07666607
3509,520,42.33357038,-71.05371065
3516,615,42.33971305,-71.04707384
3522,619,42.31916141,-71.105923
3525,617,42.3595671,-71.14381199
3527,611,42.35698857,-71.06084937
3528,614,42.3420038,-71.10011169
3531,1304,42.2836283,-71.09349553
3533,614,42.27562519,-71.13142204
3541,611,42.35241815,-71.06525499
3543,611,42.3436134,-71.10130276
3548,614,42.35055412,-71.09056227
3555,614,42.35080941,-71.08143615
3558,615,,
3564,617,42.31860134,-71.08405792
3567,617,42.37724639,-71.03259708
3569,617,42.34227908,-71.09152151
3571,613,42.29681643,-71.04853785
3573,617,42.35827471,-71.07057867
3583,619,42.32284485,-71.10384777
3584,619,42.2653501,-71.10057377
3587,614,42.34993026,-71.09407011
3592,614,42.36067984,-71.05482325
3598,619,42.32874077,-71.08771559
3600,614,42.35055412,-71.09056227
3605,617,42.34868917,-71.07257992
3610,611,42.33019207,-71.09355705
3611,615,42.33200505,-71.10958207
3613,520,42.35816431,-71.06740395
3618,614,42.35913227,-71.07074326
3619,301,42.35187022,-71.12127436
3628,522,42.30866068,-71.08818433
3631,301,,
3661,560,42.28199634,-71.08661103
3669,613,42.34932471,-71.08014801
3674,613,42.35095909,-71.0741278
3691,614,42.28519774,-71.0677511
3692,520,42.30703835,-71.06615319
3696,613,42.34980175,-71.07840978
3700,617,42.34942864,-71.06536641
3703,301,42.27815893,-71.09741228
3709,614,42.32989215,-71.08894552
3715,614,42.28705653,-71.06891906
3716,619,42.33330171,-71.08181675
3717,619,42.33425145,-71.04152445
3721,613,42.35972137,-71.0585236
3730,617,42.34949297,-71.08208625
3731,617,42.35696957,-71.05441742
3734,615,42.28148631,-71.07756482
3738,614,42.32153248,-71.07738533
3740,301,42.33930275,-71.07912378
3746,617,42.30262129,-71.07918399
3752,617,42.30603974,-71.0862124
3755,617,42.35521625,-71.06012863
3760,614,42.34091586,-71.08771531
3763,522,42.32756936,-71.10181691
3765,614,42.3226603,-71.10550489
3778,614,42.27997063,-71.09553354
3783,617,42.32553801,-71.06579592
3785,617,42.35108144,-71.07782174
3802,614,,
3806,522,42.33240992,-71.04698102
3807,614,42.28810602,-71.06001196
3814,1304,42.35602373,-71.06177615
3818,617,42.3465382,-71.09880598
3819,540,42.3465382,-71.09880598
3826,614,42.31421858,-71.07315368
3833,615,42.29746606,-71.0827431
3835,619,42.3575462,-71.05881953
3836,617,42.34062317,-71.07308942
3837,617,42.34819899,-71.13941863
3839,617,42.33186291,-71.1123942
3841,301,42.28428259,-71.09154921
3849,617,42.3473098,-71.07915167
3857,614,,
3858,613,42.35648631,-71.05928145
3879,614,42.2994619,-71.08360148
3880,351,42.30171653,-71.05991401
3881,614,42.30968109,-71.105837
3888,613,42.33401829,-71.07638124
3890,614,42.30084929,-71.08522128
3892,520,42.33282637,-71.10542117
3897,520,42.26414702,-71.11737789
3907,614,42.35913227,-71.07074326
3909,614,42.28687348,-71.0831092
3911,615,42.30821604,-71.07997835
3913,614,42.28541846,-71.08366378
3915,616,42.32747759,-71.09509472
3916,614,42.29540175,-71.08237834
3924,614,42.35816431,-71.06740395
3925,614,42.33364098,-71.1008891
3929,562,42.28240525,-71.08822727
3930,615,42.28208198,-71.07364875
3933,614,42.35049658,-71.06865907
3934,614,42.29395531,-71.05635277
3936,615,42.28396082,-71.08397886
3944,615,42.29395531,-71.05635277
3945,540,42.31813522,-71.06763388
3961,614,42.34640287,-71.08668395
3964,301,42.32756936,-71.10181691
3973,617,42.31043752,-71.10692701
3976,614,42.33030529,-71.09751011
3979,562,42.34755779,-71.06429593
3981,522,42.38685952,-71.00847459
3982,617,42.28772576,-71.08592337
3985,301,42.31894677,-71.0745277
3998,617,42.34040563,-71.14548726
3999,617,42.31514179,-71.06704709
4010,617,42.33129745,-71.04864886
4013,311,42.32988785,-71.05638311
4023,617,42.32950969,-71.0896085
4035,520,42.27683754,-71.0952644
4041,617,42.35602373,-71.06177615
4051,617,42.26651467,-71.12550499
4054,522,42.34280177,-71.1006951
4066,520,42.3032455,-71.11457779
4071,613,42.34862382,-71.08277637
4074,619,42.26788791,-71.10067012
4082,522,42.28519774,-71.0677511
4086,619,42.27723796,-71.1062668
4090,619,,
4091,617,42.32947458,-71.10442024
