,OFFENSE_CODE,Lat,Long
1331,614,42.32441819,-71.10493344
1350,619,42.34988575,-71.14522971
1353,520,42.34614027,-71.14003692
1355,613,,
1358,617,42.35107111,-71.12570166
1367,617,42.35213476,-71.06266757
1388,520,42.3140129,-71.08635277
1392,520,42.24791651,-71.12448276
1397,617,42.34800978,-71.0766976
1408,619,42.34640381,-71.07551289
1428,520,42.35974321,-71.06799009
1429,614,42.35064439,-71.06811584
1435,613,42.3479724,-71.07849582
1439,613,42.29234068,-71.04803996
1452,615,42.2676132,-71.09848676
1456,613,42.28581121,-71.07115483
1457,351,42.34162576,-71.08643481
1459,614,42.310434,-71.0613401
1465,617,42.35439243,-71.15736384
1495,520,42.33049422,-71.04342091
1500,613,42.3503787,-71.07626098
1503,542,42.3575462,-71.05881953
1505,619,42.34880461,-71.09392554
1510,614,42.32416446,-71.10782755
1524,613,42.35095909,-71.0741278
1527,614,42.26570286,-71.10588288
1531,614,42.29406247,-71.09004553
1533,617,42.36116347,-71.06391344
1536,614,42.36436093,-71.05330627
1545,617,42.36151267,-71.13347441
1549,614,42.30956305,-71.08990197
1563,619,42.35287295,-71.07118968
1574,520,42.32424069,-71.07761917
1576,301,,
1579,1300,42.33651082,-71.08339215
1581,614,42.33331285,-71.07322932
1587,614,42.35131763,-71.05838367
1607,613,42.36284173,-71.13792234
1609,617,42.3546514,-71.13046147
1610,522,42.3546514,-71.13046147
1625,613,42.35512339,-71.0608798
1629,617,42.34925003,-71.06897993
1635,617,42.3408159,-71.0813838
1646,617,,
1647,613,42.34412628,-71.09942777
1661,619,42.30645697,-71.06371823
1672,522,42.32480945,-71.07177156
1676,619,42.34601613,-71.0938121
1688,619,42.28579817,-71.04664692
1695,614,42.26922278,-71.09384023
1706,613,42.35170571,-71.11989956
1707,615,42.31398981,-71.07584635
1716,1300,42.31791229,-71.10814896
1719,619,42.34412628,-71.09942777
1720,613,42.34412628,-71.09942777
1723,619,42.30600262,-71.0587872
1732,520,42.30999157,-71.10048419
1741,614,42.37982544,-71.05931236
1746,614,42.30397603,-71.10476982
1756,615,42.3353741,-71.0783156
1783,615,42.23334151,-71.13368781
1789,614,42.30926218,-71.10242845
1792,619,42.33403143,-71.03020896
1797,614,42.34696102,-71.07260663
1809,301,42.30492795,-71.05979933
1815,614,42.34810905,-71.09956553
1822,614,42.34911289,-71.08767768
1829,614,42.34634313,-71.08482013
1834,613,42.34284101,-71.08153964
1847,615,42.28380231,-71.12836197
1853,615,42.2812393,-71.06464269
1856,613,42.32553801,-71.06579592
1858,619,42.31026891,-71.08931055
1874,613,42.35648631,-71.05928145
1876,311,42.30082268,-71.08589873
1878,617,42.2802082,-71.17087959
1883,619,42.28477931,-71.06223825
1895,613,42.31478234,-71.05680037
1913,361,42.32483301,-71.10164757
1921,540,42.3462508,-71.09953856
1946,614,42.2783992,-71.06636305
1955,301,42.35066174,-71.06602232
1959,619,42.3479724,-71.07849582
1960,613,42.3479724,-71.07849582
1963,617,42.3451828,-71.10066932
1964,613,42.32696647,-71.06198607
1971,615,42.33401829,-71.07638124
1976,617,42.35458999,-71.14294359
1979,619,42.38208102,-71.02170103
1987,617,42.34044966,-71.08845935
1989,617,42.34740588,-71.13532566
1991,619,42.34379336,-71.07036271
1994,371,42.30801734,-71.08870712
1996,540,42.3462508,-71.09953856
2000,617,42.35512339,-71.0608798
2012,351,42.36416781,-71.05407041
2018,520,42.32270922,-71.09932317
2019,614,42.37594469,-71.03911786
2023,520,42.27022181,-71.09892736
2024,613,42.30896999,-71.08284839
2029,617,42.33445761,-71.088061
2031,540,42.28492596,-71.07135254
2044,522,42.27583172,-71.15021016
2045,619,42.27583172,-71.15021016
2046,540,42.27378858,-71.12006473
2063,614,42.3380454,-71.07697786
2065,311,42.2908347,-71.06288798
2067,542,42.31684039,-71.08277185
2068,540,42.31684039,-71.08277185
2107,301,42.315969,-71.066253
2110,617,42.35521625,-71.06012863
2112,520,42.34150501,-71.08833674
2117,619,42.367271,-71.05272807
2122,301,42.35115526,-71.06130589
2132,613,42.34862382,-71.08277637
2134,613,42.27357721,-71.0677043
2135,301,42.29220019,-71.06503981
2161,619,42.34584238,-71.13688669
2168,520,42.35506362,-71.15525759
2172,617,42.35554806,-71.0607314
2180,301,42.30714853,-71.08234796
2181,617,42.34862382,-71.08277637
2190,616,42.3215833,-71.11594502
2192,613,42.34862382,-71.08277637
2194,1300,42.31955207,-71.06288729
2199,613,42.35176179,-71.07452168
2201,361,42.32851131,-71.07962259
2207,520,42.34012548,-71.0822333
2208,614,42.33658292,-71.03027628
2211,613,42.35095909,-71.0741278
2216,619,42.35361371,-71.12967302
2219,617,42.3347809,-71.1094777
2226,520,42.24894017,-71.12130622
2232,617,42.34160357,-71.0977175
2236,614,42.34640381,-71.07551289
2241,614,42.33781618,-71.07732638
2255,522,42.30903072,-71.11702662
2257,614,42.37907259,-71.03386728
2286,522,42.33757656,-71.09945172
2288,614,42.34753377,-71.0627565
2289,522,42.28508809,-71.08789462
2294,522,42.31118598,-71.11010393
2299,616,42.3323905,-71.09968329
2310,311,42.30238881,-71.08539388
2313,615,42.31106545,-71.06693233
2316,619,42.31632131,-71.0892305
2333,617,42.31478432,-71.07160997
2358,615,42.32397153,-71.0681125
2371,617,42.28092154,-71.08766264
2375,540,42.35892253,-71.05635419
2403,522,42.29526287,-71.07207439
2413,520,42.32318974,-71.08356389
2431,617,42.34243945,-71.0844553
2439,301,42.31286677,-71.07841587
2447,612,42.31536932,-71.06577412
2452,614,42.27666319,-71.09757173
2456,542,42.33857,-71.10670681
2457,542,42.33857,-71.10670681
2458,613,42.34980175,-71.07840978
2461,1300,,
2466,613,42.35645514,-71.06956975
2469,617,,
2474,613,42.30896999,-71.08284839
2476,301,42.29356132,-71.08129517
2478,613,42.35272948,-71.06256291
2479,613,42.35272948,-71.06256291
2485,301,42.27282972,-71.09560402
2489,613,42.3523119,-71.0637051
2492,613,42.35095909,-71.0741278
2496,619,42.34862382,-71.08277637
2497,614,42.37826778,-71.03601677
2503,619,42.36020464,-71.05620816
2512,614,42.33340351,-71.04283218
2519,613,42.37421104,-71.03918485
2521,520,42.34402604,-71.09615503
2523,619,42.27732507,-71.09483139
2529,611,42.30703332,-71.08226589
2531,617,42.34410905,-71.07517689
2532,522,42.33961962,-71.07699237
2538,613,42.2518944,-71.1253531
2540,617,42.279267,-71.11900247
2544,614,42.32320895,-71.08432965
2546,617,42.26701695,-71.10481387
2553,614,42.31534411,-71.09584709
2554,614,,
2559,614,42.36294559,-71.05387922
2560,522,42.31872544,-71.07567087
2561,520,42.31872544,-71.07567087
2566,617,42.30938437,-71.08262277
2591,520,42.28152196,-71.09008408
2595,561,42.35895455,-71.05035005
2596,1304,42.35441899,-71.15018788
2597,614,42.35441899,-71.15018788
2603,613,42.35521625,-71.06012863
2613,613,42.27413021,-71.11674617
2615,311,42.33581733,-71.07404383
2628,614,42.32137427,-71.05679486
2638,520,42.31286677,-71.07841587
2641,613,42.335482,-71.07586449
2642,619,42.28135221,-71.08649091
2643,301,,
2646,617,42.36690003,-71.03741912
2647,619,42.36690003,-71.03741912
2650,619,42.29108955,-71.05057174
2651,617,42.34840576,-71.08688339
2652,619,,
2653,301,42.35370585,-71.05898587
2655,619,,
2667,1300,42.30956305,-71.08990197
2681,617,42.33001318,-71.09117863
2683,617,42.35521625,-71.06012863
2684,520,,
2686,351,42.34175462,-71.0685477
2704,615,42.351153,-71.08161374
2712,1300,42.35118005,-71.07666607
2713,1304,42.35118005,-71.07666607
2716,614,42.28242014,-71.0495823
2717,617,42.34194954,-71.14451594
2722,619,42.35548407,-71.13741814
2724,613,42.35118005,-71.07666607
2736,614,42.30492239,-71.10298073
2739,520,42.31465519,-71.06399837
2741,619,42.31421858,-71.07315368
2742,617,42.35649296,-71.05259107
2744,351,42.35103105,-71.06373331
2745,617,42.34037301,-71.15388143
2746,1300,42.34037301,-71.15388143
2747,617,42.33192532,-71.08411222
2755,614,42.31794835,-71.08774652
2756,617,42.34942864,-71.06536641
2762,617,,
2769,614,42.31633754,-71.09326915
2771,613,42.28187061,-71.08751152
2774,1304,42.33185952,-71.05076294
2781,614,42.32424069,-71.07761917
2786,615,42.34485353,-71.07803266
2787,617,42.28319809,-71.09098657
2790,351,42.37546983,-71.03730221
2794,614,42.34429419,-71.08299862
2805,617,42.37490832,-71.06171012
2809,615,42.33240992,-71.04698102
2813,617,42.34895777,-71.08489204
2828,301,42.32980081,-71.06939695
2835,617,42.36666678,-71.0379296
2840,522,42.36570319,-71.05580301
2841,522,42.37864819,-71.03089238
2848,311,42.32077172,-71.0612999
2856,520,42.29752097,-71.08502291
2861,301,42.35241815,-71.06525499
2870,613,42.34813158,-71.08027002
2873,301,42.35241815,-71.06525499
2874,301,42.28624029,-71.06416775
2883,613,42.30896999,-71.08284839
2889,361,42.31335397,-71.07961067
2892,311,42.33499037,-71.04854467
2896,613,42.34749899,-71.07925506
2898,522,42.33171639,-71.05652346
2910,613,42.35176179,-71.07452168
2914,1300,42.28515394,-71.09102185
2919,617,42.35283155,-71.13114273
2926,619,42.35373919,-71.1620848
2929,301,42.30984689,-71.0756633
2930,613,42.35724324,-71.05849672
2940,522,42.37864819,-71.03089238
2944,617,42.35512339,-71.0608798
2956,613,42.32696647,-71.06198607
2958,613,,
2960,617,42.35669329,-71.05374582
2961,617,42.35167293,-71.16115206
2963,617,42.281799,-71.16700661
2965,613,42.36139413,-71.0576869
2967,619,42.33397627,-71.03377229
2973,351,42.35673302,-71.05755938
2977,617,42.38093345,-71.04023929
2980,617,42.3538772,-71.05830207
2982,614,42.2793108,-71.06080159
2994,617,42.33536755,-71.05081638
2997,614,42.33010314,-71.07090185
2998,617,42.34163892,-71.05156725
3001,613,42.34749899,-71.07925506
3009,619,42.34862382,-71.08277637
3011,613,42.34862382,-71.08277637
3014,613,42.35095909,-71.0741278
3015,311,42.34682759,-71.07088281
3016,613,42.33401829,-71.07638124
3017,615,42.29294256,-71.05512411
3020,617,42.27581799,-71.13991259
3021,613,42.27581799,-71.13991259
3023,351,42.35239667,-71.05665492
3025,619,42.34901954,-71.08130134
3031,520,42.31091044,-71.05767414
3033,1300,42.28716674,-71.07633479
3034,619,42.28716674,-71.07633479
3037,613,42.28593201,-71.12933705
3043,613,42.34489594,-71.09659186
3048,615,42.25867638,-71.15116479
3051,614,42.27967051,-71.08887826
3055,522,42.3545498,-71.12746278
3064,614,42.35152813,-71.06248241
3091,613,42.3169665,-71.08254058
3099,614,42.32572097,-71.08220072
3103,615,42.31598379,-71.07385464
3104,1300,42.31598379,-71.07385464
3111,617,42.31701774,-71.05670175
3112,540,42.31701774,-71.05670175
3117,615,42.29144845,-71.06171936
3119,619,42.35515405,-71.13363463
3131,520,42.31832089,-71.0993481
3134,614,42.36088293,-71.14618851
3152,301,42.28783269,-71.09016904
3153,613,42.32696647,-71.06198607
3159,301,42.32004542,-71.08408182
3171,522,42.31820434,-71.06657287
3177,520,42.31301336,-71.06316929
3178,617,42.36025385,-71.06447113
3180,301,,
3182,619,42.27470119,-71.09344053
3185,301,42.330729,-71.063163
3192,614,42.34857652,-71.07772012
3197,611,42.28621569,-71.1277758
3199,617,42.28526506,-71.06939965
3222,619,,
3229,617,42.35590007,-71.13172132
3232,1304,42.29848866,-71.06313294
3233,616,42.29848866,-71.06313294
3241,520,42.31590678,-71.05257093
3243,614,,
3251,617,42.34107005,-71.08255287
3253,613,42.34840576,-71.08688339
3256,562,42.33857,-71.10670681
3259,619,42.34608851,-71.15807853
3260,615,42.29611583,-71.09121958
3263,619,42.32274491,-71.07799077
3269,617,42.34980175,-71.07840978
3273,301,42.31283412,-71.08974712
3278,615,42.31383137,-71.0563766
3284,615,42.3210436,-71.07865897
3287,542,42.35907171,-71.05973044
3294,613,42.35095909,-71.0741278
3297,617,42.33010314,-71.07090185
3317,614,42.24260011,-71.13035022
3319,617,42.35907171,-71.05973044
3324,613,42.27581799,-71.13991259
3328,613,42.30238881,-71.08539388
3334,615,42.29210306,-71.05384541
3337,351,42.35923021,-71.0544659
3341,619,42.32480945,-71.07177156
3346,615,42.2867541,-71.05725921
3347,614,42.37479451,-71.06600871
3357,614,42.37389141,-71.06674481
3359,614,42.3032455,-71.11457779
3362,520,42.35118146,-71.0882412
3366,520,42.31089986,-71.08007661
3372,371,42.29089749,-71.06156671
3404,614,42.33498299,-71.04531763
3405,311,42.31521134,-71.08783592
3412,613,42.31929343,-71.11178236
3416,617,42.31917223,-71.07026435
3426,619,42.36531295,-71.05565803
3431,613,42.34862382,-71.08277637
3439,617,42.34163892,-71.05156725
3444,522,42.30108354,-71.06302178
3445,613,42.26820198,-71.09367344
3448,614,42.32270922,-71.09932317
3458,617,42.3329492,-71.04785576
3460,301,42.2831323,-71.0872187
3463,617,42.35603279,-71.05919355
3464,613,42.27968299,-71.09286048
3468,613,42.33210843,-71.07014395
3471,614,42.3451828,-71.10066932
3474,617,42.31478234,-71.05680037
3477,1300,42.26983458,-71.10003437
3491,619,42.25940641,-71.12632752
3496,619,42.35521625,-71.06012863
3500,614,42.35496126,-71.12541177
3502,562,42.33479912,-71.09744985
3503,522,42.33479912,-71.09744985
3509,617,42.3473098,-71.07915167
3510,1304,42.3473098,-71.07915167
3522,614,42.34809694,-71.06750281
3525,619,42.35420018,-71.06185184
3526,617,42.29286008,-71.07617677
3532,614,42.32013819,-71.09112235
3535,617,42.35907171,-71.05973044
3546,614,42.34883961,-71.09089641
3548,617,42.36658726,-71.06019881
3549,613,42.34875218,-71.08564343
3552,614,42.30487375,-71.10721071
3554,617,42.31503085,-71.08344018
3555,520,42.31503085,-71.08344018
3561,611,42.35241815,-71.06525499
3572,614,42.30015835,-71.10613419
3577,614,42.31812868,-71.10949424
3614,613,42.35216435,-71.12378708
3632,520,42.31572772,-71.09957024
3641,613,42.35174282,-71.0627594
3643,617,42.33331285,-71.07322932
3644,617,42.31981996,-71.1042968
3647,617,42.34767067,-71.07620742
3655,614,42.37371179,-71.06372366
3660,301,42.359254,-71.059477
3666,614,42.32338016,-71.0563617
3667,614,42.37671994,-71.06266605
3675,560,42.31430348,-71.08856593
3676,361,42.35637531,-71.06213513
3682,617,42.36489527,-71.06050249
3684,617,42.33511904,-71.0749171
3689,619,42.31109885,-71.08135829
3690,1304,42.31109885,-71.08135829
3692,617,42.33606304,-71.10782832
3700,522,42.34262866,-71.08051921
3711,613,42.27653731,-71.0933951
3727,520,42.30782356,-71.07552211
3730,617,42.35554806,-71.0607314
3740,540,42.35675845,-71.06032929
3746,522,42.32587293,-71.0888816
3750,520,42.33129745,-71.04864886
3755,301,42.32474095,-71.1049185
3757,617,42.33744152,-71.10428096
3782,542,42.35204779,-71.13180684
3784,615,,
3789,617,42.35895455,-71.05035005
3793,613,42.29848866,-71.06313294
3797,613,42.32696647,-71.06198607
3799,617,42.39214603,-71.00893922
3808,617,42.33364401,-71.09086302
3809,614,42.36067984,-71.05482325
3815,615,42.27721034,-71.11585539
3816,351,42.32962107,-71.05763827
3825,613,42.25592648,-71.12317207
3830,613,42.34862382,-71.08277637
3833,520,42.29435407,-71.07306715
3838,614,42.32004542,-71.08408182
3854,351,42.35673302,-71.05755938
3858,560,42.30022551,-71.07468313
3863,614,42.32074807,-71.08399434
3866,614,42.37328126,-71.06347788
3868,614,42.37324778,-71.03488415
3872,614,42.32107166,-71.08510371
3877,615,42.29908734,-71.08652243
3885,540,42.35812101,-71.06085258
3887,617,42.3347809,-71.1094777
3889,614,42.327449,-71.08262897
3893,617,42.36038173,-71.06285769
3894,619,42.35653193,-71.13784034
3903,1304,42.37829205,-71.05387024
3908,617,42.37167554,-71.03563919
3909,615,42.28603014,-71.05356597
3916,615,42.38093345,-71.04023929
3919,614,42.32130608,-71.08343731
3921,615,42.28037564,-71.15576402
3923,613,42.29767279,-71.04941018
3941,617,42.36225823,-71.13438762
3942,617,42.34285014,-71.06516235
3954,311,42.33723047,-71.08414231
3959,301,42.37037238,-71.03144802
3969,301,42.31089986,-71.08007661
3970,614,42.35979038,-71.07078234
3973,311,42.33581733,-71.07404383
3975,614,,
3977,613,42.34840576,-71.08688339
3982,522,42.33591242,-71.0442763
3991,613,42.30422176,-71.07918459
3994,522,42.33118812,-71.05094139
4001,301,42.34376458,-71.08866865
4004,613,42.35095909,-71.0741278
4007,301,42.30273607,-71.08248544
4010,1300,42.34862382,-71.08277637
4011,613,42.34862382,-71.08277637
4014,619,42.34258236,-71.08360174
4028,1300,42.37620267,-71.03979926
4029,613,42.37620267,-71.03979926
4034,613,42.34908984,-71.06645768
4041,617,42.35496126,-71.12541177
4060,1300,42.31190475,-71.05910531
4062,617,42.37749855,-71.05877382
4068,522,42.32695551,-71.08948442
4079,614,42.35827471,-71.07057867
4093,311,42.27968299,-71.09286048
4114,301,42.336112,-71.04665434
4121,617,42.33311189,-71.0727637
4122,1304,42.33311189,-71.0727637
4126,614,42.33928683,-71.15334884
4131,311,42.33182961,-71.07347274
4135,613,42.29767279,-71.04941018
4146,301,42.30258109,-71.08476629
4149,617,42.35315862,-71.13289373
4152,614,42.32692215,-71.05447525
4171,522,42.31190475,-71.05910531
4172,562,42.31190475,-71.05910531
4191,311,42.28873871,-71.07112627
4193,613,42.28446743,-71.11183089
4215,613,42.34932471,-71.08014801
4222,613,,
4226,619,42.28750526,-71.09212143
4231,617,42.33561661,-71.03641895
4234,301,42.30273607,-71.08248544
4239,614,42.35782625,-71.05363923
4243,617,42.29000873,-71.07580876
4244,613,42.34489594,-71.09659186
4247,619,42.29360585,-71.0718865
4250,613,42.35237073,-71.07227173
4253,619,42.35269523,-71.12109586
4255,613,42.35095909,-71.0741278
4256,301,42.34980175,-71.07840978
4267,301,42.2554684,-71.12637741
4285,301,42.35049805,-71.08259383
4294,614,42.33835433,-71.1483583
4295,617,42.29768954,-71.06090954
4298,617,42.28492596,-71.07135254
4312,1304,42.35398976,-71.14953684
4314,617,42.31089604,-71.11333253
4316,614,42.32696647,-71.06198607
4320,614,42.35141082,-71.07920855
4329,614,42.3347185,-71.05495511
4334,301,42.30945933,-71.06514623
4344,614,42.36025385,-71.06447113
4345,613,42.3169665,-71.08254058
4351,613,42.36020464,-71.05620816
4366,617,42.30087728,-71.1663777
4376,301,42.33280882,-71.06729226
4378,614,42.3211829,-71.1068278
4381,615,42.34740458,-71.17066178
4388,614,42.35838006,-71.06472238
4405,522,42.33297808,-71.10905423
4424,617,42.33948731,-71.05549042
4427,301,42.35932308,-71.05356026
4453,613,42.35095909,-71.0741278
4461,617,42.24973808,-71.13094002
4464,613,42.32696647,-71.06198607
4486,613,42.34840576,-71.08688339
4488,520,42.2871482,-71.06493039
4490,614,42.37618068,-71.06423562
4494,613,42.35095909,-71.0741278
4501,619,42.29490954,-71.09019249
4528,619,42.34840576,-71.08688339
4529,617,42.33139659,-71.08232496
4533,613,42.32016095,-71.0777729
4537,619,42.2613358,-71.11233325
4541,619,42.28928493,-71.08667781
4542,619,42.31878665,-71.04178884
4543,615,42.26672576,-71.11379656
4554,614,42.3505345,-71.0865113
4555,613,42.35521625,-71.06012863
4558,614,42.37341577,-71.06567171
4563,617,42.33192532,-71.08411222
4564,617,42.33311189,-71.0727637
4570,613,42.26701085,-71.12096171
4571,614,42.34239114,-71.08872018
4581,520,42.31674327,-71.06104741
4588,614,42.33152148,-71.07085307
4591,619,42.34580627,-71.06731956
4592,615,,
4595,1304,42.31582484,-71.05967845
4602,542,42.34489594,-71.09659186
4609,617,42.31153823,-71.06623272
4610,619,42.28490976,-71.0561309
4614,617,42.29755533,-71.0597091
4645,522,42.35331987,-71.06102314
4655,301,42.29017432,-71.08808525
4665,520,42.31137341,-71.09151624
4669,613,42.37620267,-71.03979926
4674,522,42.28576084,-71.09030349
4675,613,42.32696647,-71.06198607
4692,613,42.34489594,-71.09659186
4697,619,42.34025279,-71.15447536
4702,613,42.34813158,-71.08027002
4710,613,42.35724324,-71.05849672
4711,616,42.33557815,-71.03867318
4715,613,42.35095909,-71.0741278
4716,520,42.27648684,-71.16890962
4719,614,42.29107271,-71.04819731
4723,617,42.28943324,-71.0605219
4725,522,42.37027344,-71.03974076
4730,522,42.32030801,-71.05765038
4731,562,42.32030801,-71.05765038
