,OFFENSE_CODE,Lat,Long
490,522,42.34451294,-71.08049717
491,617,42.3494205,-71.083158
492,522,42.3494205,-71.083158
493,562,42.3494205,-71.083158
494,614,42.36062746,-71.056018
495,617,42.3428985,-71.0788
497,617,42.3623344,-71.13838138
498,619,42.29191251,-71.07049431
499,617,42.34880461,-71.09392554
500,617,42.27669463,-71.12836846
501,520,42.30144714,-71.07681348
503,619,42.35174282,-71.0627594
506,617,42.34339388,-71.09849282
512,619,42.31431673,-71.05624422
514,617,42.35706678,-71.13375534
519,615,42.39352862,-71.01158244
522,614,42.27076625,-71.10750829
524,619,42.34890734,-71.0718933
527,617,42.35370585,-71.05898587
532,617,42.35892279,-71.05835354
537,614,42.3125497,-71.08757081
538,619,42.31779354,-71.04210959
540,617,42.35788876,-71.06010047
543,542,42.3494205,-71.083158
544,619,42.3494205,-71.083158
545,617,42.3494205,-71.083158
546,614,42.3283915,-71.10990352
549,619,42.38030505,-71.06756931
552,617,42.33003459,-71.05825989
554,619,42.32525553,-71.09365254
555,619,42.34432328,-71.15778368
575,520,42.33279607,-71.10793327
580,619,42.29176926,-71.0664522
583,617,42.32614559,-71.05349144
598,619,42.29037676,-71.06139736
599,617,42.34348107,-71.08250256
605,617,42.34416701,-71.10359107
615,613,42.35942556,-71.05288819
618,614,42.35600158,-71.13532419
619,617,42.32553801,-71.06579592
621,613,42.35942556,-71.05288819
624,617,42.34601613,-71.0938121
626,614,42.3635655,-71.06449385
632,619,42.32283759,-71.10096723
638,617,42.32952036,-71.08530641
644,617,42.28736126,-71.16895144
645,619,42.28013735,-71.09079826
647,619,42.35261024,-71.05941052
648,616,42.32155229,-71.10244044
649,617,42.34601613,-71.0938121
654,615,42.32411838,-71.06461321
658,562,42.35714883,-71.05191229
659,619,42.31668068,-71.09638886
666,617,42.38012323,-71.0386313
669,614,42.30876798,-71.0704672
675,617,42.34813158,-71.08027002
680,617,42.3532601,-71.06283216
688,617,42.34914832,-71.131573
689,619,42.36496663,-71.06157974
690,614,42.36496663,-71.06157974
693,614,42.33927252,-71.07409802
694,617,42.33611274,-71.10927826
695,617,42.33611274,-71.10927826
698,522,42.28297379,-71.08194011
708,617,42.3126054,-71.07624159
711,542,42.29161827,-71.0408451
712,301,42.35103105,-71.06373331
713,540,42.29161827,-71.0408451
715,613,42.3479724,-71.07849582
722,522,42.35127685,-71.13587892
724,614,42.34807438,-71.089853
726,614,42.3391855,-71.15122348
727,301,42.33828866,-71.07908476
728,614,42.33840478,-71.08201499
731,614,42.34138415,-71.07898883
736,614,42.35367844,-71.12861785
738,520,42.29041466,-71.08643312
741,614,42.35633324,-71.05440282
744,301,42.35427162,-71.06838613
756,1300,42.28125925,-71.09231215
763,614,42.28353799,-71.06492001
768,613,42.35602373,-71.06177615
771,619,42.30889362,-71.07410474
777,617,42.33482917,-71.04705015
787,614,42.29896223,-71.0570442
793,301,42.31363409,-71.06778025
797,522,42.35431352,-71.12494667
805,613,42.32696647,-71.06198607
809,301,42.2926877,-71.06556673
817,614,42.34901109,-71.13042369
821,617,42.35103105,-71.06373331
825,617,,
828,542,42.34828759,-71.07891773
830,562,42.34828759,-71.07891773
835,520,42.32476723,-71.07134897
858,617,42.34968872,-71.07711256
860,614,42.28252782,-71.06103403
880,614,42.34280177,-71.1006951
891,615,42.35723474,-71.14703266
893,619,42.33737507,-71.04649644
899,522,42.3613248,-71.05243553
902,613,42.28314714,-71.11374152
906,614,42.36252958,-71.06687873
907,619,42.3335379,-71.03531827
913,614,42.31275031,-71.09388736
932,617,42.3479724,-71.07849582
936,617,42.35521625,-71.06012863
938,522,42.34358318,-71.09000353
940,617,42.34358318,-71.09000353
945,522,42.30682138,-71.06030035
946,520,42.26904349,-71.16631361
947,301,,
954,613,42.3606447,-71.07086192
967,619,42.30288559,-71.07056121
975,614,42.32582901,-71.08055111
999,617,42.35521625,-71.06012863
1005,617,42.35315862,-71.13289373
1007,614,42.33185133,-71.08181888
1014,613,,
1020,613,42.3479724,-71.07849582
1022,619,42.27179929,-71.07287043
1023,613,42.35512339,-71.0608798
1034,619,42.3121651,-71.05472611
1035,613,42.37620267,-71.03979926
1041,613,42.34208595,-71.15418992
1052,617,42.34901954,-71.08130134
1053,617,42.35007201,-71.13202926
1056,301,42.34750472,-71.0934647
1058,542,42.36284173,-71.13792234
1059,540,42.36284173,-71.13792234
1063,619,42.36002828,-71.06776812
1068,613,42.34862382,-71.08277637
1070,619,42.25556696,-71.11902026
1077,617,42.3290038,-71.07838214
1087,615,42.2918158,-71.07244098
1089,617,42.34840576,-71.08688339
1111,522,42.34153413,-71.08174368
1114,522,42.35501072,-71.12887911
1126,540,42.34182317,-71.07562989
1130,613,42.33380683,-71.10377843
1141,520,42.29111533,-71.05843629
1171,522,42.3263011,-71.07764919
1172,560,42.36067984,-71.05482325
1173,614,42.36067984,-71.05482325
1191,619,42.35103105,-71.06373331
1195,520,42.30161831,-71.05819309
1197,614,42.2864979,-71.09007815
1199,617,42.34227908,-71.09152151
1213,614,42.38872461,-70.99603971
1215,614,42.35401616,-71.07440895
1223,614,42.3492468,-71.08956259
1227,614,,
1232,613,42.30896999,-71.08284839
1245,613,42.34813158,-71.08027002
1248,613,42.35997967,-71.05474135
1253,613,42.31929343,-71.11178236
1263,619,42.3408639,-71.07399726
1265,617,42.31127726,-71.08909334
1273,615,42.33675016,-71.07662788
1284,613,42.26701085,-71.12096171
1289,522,42.33134833,-71.10322483
1290,617,42.3575462,-71.05881953
1291,617,42.34221544,-71.08577075
1311,614,,
1324,619,42.2997969,-71.06533457
1326,619,42.28526024,-71.06444063
1338,611,42.35218278,-71.0556788
1339,617,42.30470399,-71.05908258
