,OFFENSE_CODE,Lat,Long
1177,613,42.36303798,-71.05524751
1183,619,42.28647012,-71.08714661
1187,617,42.31281398,-71.05849562
1188,540,42.31281398,-71.05849562
1205,619,42.34942864,-71.06536641
1212,301,,
1213,615,42.35358822,-71.12689571
1220,615,,
1222,520,42.31834717,-71.05464192
1232,617,42.34862382,-71.08277637
1238,542,42.31118598,-71.11010393
1241,619,42.24260011,-71.13035022
1249,361,42.33996911,-71.15048615
1251,614,42.32696647,-71.06198607
1259,613,42.26701085,-71.12096171
1264,301,42.32935767,-71.07974589
1275,613,42.35272948,-71.06256291
1277,619,42.33611274,-71.10927826
1283,613,42.31735472,-71.0658297
1295,617,42.36383716,-71.0519486
1314,619,42.376852,-71.06887255
1321,619,42.31181334,-71.04701557
1327,619,42.32155229,-71.10244044
1332,617,42.34499704,-71.14173853
1347,613,42.3479724,-71.07849582
1352,613,42.27413021,-71.11674617
1354,613,42.34862382,-71.08277637
1360,619,42.34175462,-71.0685477
1384,542,42.33048169,-71.0816673
1397,520,42.3075244,-71.08720471
1401,615,42.32557398,-71.0524813
1441,311,42.37996489,-71.03923314
1445,301,42.33772553,-71.02755077
1446,617,42.34585625,-71.08099529
1448,617,42.35193461,-71.06048592
1450,613,42.35997967,-71.05474135
1459,613,42.35997967,-71.05474135
1476,617,42.34932471,-71.08014801
1495,613,42.3479724,-71.07849582
1503,613,42.29234068,-71.04803996
1512,617,42.3401584,-71.09544655
1514,617,42.30190019,-71.06777275
1531,301,42.37763964,-71.0545318
1549,615,42.32692112,-71.05841861
1564,619,42.360795,-71.053757
1565,619,42.29295406,-71.16637287
1573,613,42.35648631,-71.05928145
1583,619,42.28968383,-71.12256982
1587,615,42.35275712,-71.08240215
1589,617,42.35042609,-71.16637332
1592,540,42.35972137,-71.0585236
1598,619,42.32898193,-71.07956761
1600,614,42.32793203,-71.08222598
1603,614,42.27540081,-71.08898513
1611,619,42.28446743,-71.11183089
1613,619,42.28446743,-71.11183089
1618,613,42.29131613,-71.07170293
1619,522,42.30134471,-71.06759277
1625,614,42.3413865,-71.0808255
1643,522,42.31490506,-71.07866702
1648,617,42.35822966,-71.05362239
1665,301,42.33152148,-71.07085307
1681,619,42.28446743,-71.11183089
1682,381,42.28446743,-71.11183089
1691,613,42.27357721,-71.0677043
1694,617,42.36112532,-71.06667211
1704,522,42.33013124,-71.10138008
1705,613,42.35118005,-71.07666607
1706,617,42.35118005,-71.07666607
1708,520,42.33565035,-71.03438806
1714,614,42.30422176,-71.07918459
1719,613,42.35521625,-71.06012863
1725,311,42.28405588,-71.09045322
1731,1300,42.29755533,-71.0597091
1738,613,42.27892368,-71.08026116
1745,617,42.34114797,-71.08246189
1754,619,42.36967378,-71.04155054
1759,619,42.31528744,-71.08015967
1762,1304,42.2871482,-71.06493039
1766,617,42.33428841,-71.07239518
1770,613,42.35997967,-71.05474135
1781,617,42.29024987,-71.06459365
1787,619,42.30250605,-71.083294
1792,617,42.35988372,-71.06016189
1794,617,42.3368915,-71.077551
1801,613,42.34862382,-71.08277637
1808,613,42.29131613,-71.07170293
1820,613,42.35902548,-71.05567996
1823,617,42.315969,-71.066253
1827,613,42.34862382,-71.08277637
1831,617,42.35053712,-71.04873486
1842,614,42.36065264,-71.06336201
1854,301,42.31922045,-71.06783906
1856,614,42.28378654,-71.0871581
1862,617,42.3318188,-71.06868237
1864,615,42.36038173,-71.06285769
1873,617,42.34790953,-71.15508957
1878,614,42.30066767,-71.08422846
1902,301,42.30658786,-71.06207255
1904,311,42.33185557,-71.03731191
1912,311,42.28783644,-71.08101039
1916,311,42.28908473,-71.07122181
1920,619,42.3004078,-71.07647974
1927,615,42.29335822,-71.06529054
1928,361,42.34347698,-71.07822747
1929,1304,42.31538436,-71.09870021
1935,613,42.2991807,-71.06429139
1942,617,42.34862382,-71.08277637
1946,617,42.35042609,-71.16637332
1952,613,42.34862382,-71.08277637
1954,617,42.34862382,-71.08277637
1955,613,42.34862382,-71.08277637
1973,613,42.34749899,-71.07925506
1977,522,42.30497366,-71.06134412
1992,617,42.30784206,-71.08650939
2007,613,42.3520464,-71.06992523
2009,614,42.31230443,-71.09660909
2013,613,42.29131613,-71.07170293
2017,619,42.34234193,-71.05633276
2019,613,42.34353469,-71.09980109
2020,613,42.27413021,-71.11674617
2028,619,42.24830494,-71.11187957
2029,613,42.33044113,-71.08373481
2030,617,42.33428841,-71.07239518
2049,617,42.31021459,-71.05783009
2063,614,42.3819736,-71.03768922
2068,617,42.30947016,-71.06664424
2073,619,42.31513535,-71.0719578
2086,616,42.35024571,-71.08918485
2088,617,42.34128751,-71.05467933
2090,614,42.31534813,-71.08133938
2093,617,42.33511904,-71.0749171
2095,617,42.33520569,-71.07110315
2110,361,42.28154388,-71.07350542
2115,614,42.30370925,-71.08313459
2135,614,42.29910777,-71.06829572
2138,615,42.34241506,-71.09521114
2140,614,42.31028216,-71.09907631
2149,613,42.28515394,-71.09102185
2154,615,42.29592712,-71.11376207
2164,614,42.35152813,-71.06248241
2170,311,42.33816387,-71.07461217
2172,311,42.33326154,-71.02710143
2178,614,42.3569303,-71.06005008
2192,614,42.34115127,-71.14343417
2208,614,42.345691,-71.063365
2209,560,42.345691,-71.063365
2232,619,42.31178961,-71.11567256
2237,617,42.32696647,-71.06198607
2240,614,,
2246,614,42.30114533,-71.05991447
2248,614,,
2257,520,42.33183572,-71.10432873
2263,613,42.34442266,-71.09833083
2279,617,42.35426247,-71.05883334
2289,613,42.35095909,-71.0741278
2296,614,42.30171653,-71.05991401
2300,617,42.35118146,-71.0882412
2301,613,42.34862382,-71.08277637
2307,614,42.268024,-71.09301057
2310,613,42.27531312,-71.11587798
2314,560,42.35972137,-71.0585236
2317,619,42.29855717,-71.08348265
2318,613,42.35591935,-71.06000539
2322,613,42.29131613,-71.07170293
2324,522,42.30952557,-71.10953312
2325,617,42.30952557,-71.10953312
2333,617,42.34895777,-71.08489204
2345,613,42.34813158,-71.08027002
2347,617,42.35426247,-71.05883334
2357,617,42.36734525,-71.05495308
2359,614,42.3492468,-71.08956259
2368,615,42.3457782,-71.08429595
2380,361,42.35007201,-71.13202926
2391,617,42.33151844,-71.08444334
2405,614,,
2406,614,42.3492468,-71.08956259
2411,613,42.34442266,-71.09833083
2429,361,42.28886128,-71.12142456
2432,617,42.35125902,-71.06009371
2433,613,42.29131613,-71.07170293
2445,613,42.27968299,-71.09286048
2455,301,,
2461,617,42.35272948,-71.06256291
2466,311,42.2991807,-71.06429139
2469,617,42.31860134,-71.08405792
2489,617,42.34044966,-71.08845935
2495,619,42.31623975,-71.0669515
2518,619,42.33488926,-71.02817379
2520,617,42.32101722,-71.1161925
2536,617,,
2538,617,42.38048207,-71.06087725
2545,613,42.32696647,-71.06198607
2546,619,42.31508904,-71.05383651
2547,614,42.33683721,-71.08485481
2551,619,42.31568781,-71.10216073
2553,613,42.33380683,-71.10377843
2558,613,42.36303798,-71.05524751
2568,614,42.35433643,-71.07323767
2599,522,42.34775725,-71.13856303
2618,617,42.35300247,-71.0450227
2620,361,42.28048456,-71.09256731
2631,520,42.29350931,-71.07991323
2633,613,42.36020464,-71.05620816
2635,619,42.26321513,-71.12036295
2645,613,42.35997967,-71.05474135
2648,617,42.28001818,-71.07837049
2650,522,42.31961263,-71.04566609
2654,361,,
2657,613,42.35095909,-71.0741278
2669,1300,42.29142177,-71.07611259
2671,619,42.38197028,-71.03475395
2676,613,42.3479724,-71.07849582
2685,301,,
2687,520,42.37256958,-71.04017612
2689,613,42.35997967,-71.05474135
2697,619,42.31528286,-71.06221372
2701,617,42.35648631,-71.05928145
2705,612,42.35311007,-71.06432264
2708,613,42.35680075,-71.05893025
2710,301,42.35123006,-71.06289921
2725,614,42.34008002,-71.15232713
2728,616,42.34239153,-71.08279924
2731,617,42.37499333,-71.03982596
2732,614,42.33153805,-71.08015661
2736,613,42.34862382,-71.08277637
2739,613,42.36020464,-71.05620816
2744,617,42.35481691,-71.05447051
2752,619,42.2729583,-71.14773679
2753,1304,,
2757,613,42.36045096,-71.05644018
2758,613,42.36045096,-71.05644018
2773,619,42.27700963,-71.07431626
2774,617,42.27700963,-71.07431626
2775,617,42.2518944,-71.1253531
2781,617,42.27531312,-71.11587798
2782,614,42.34025279,-71.15447536
2785,617,42.30649283,-71.08180677
2791,614,42.3175098,-71.06423364
2794,614,42.32411838,-71.06461321
2828,617,42.34932234,-71.07210216
2830,301,42.29589803,-71.07793157
2831,301,42.29589803,-71.07793157
2837,311,42.38027831,-71.02753732
2841,614,42.34807438,-71.089853
2849,619,42.31306145,-71.11889393
2857,614,42.3653681,-71.06451117
2861,311,42.36444073,-71.05699892
2867,616,42.3557137,-71.15532953
2875,613,42.33380683,-71.10377843
2876,301,42.29745339,-71.07253425
2881,614,42.33543317,-71.05705378
2882,614,42.32553801,-71.06579592
2886,520,42.38019818,-71.03598007
2892,613,42.33380683,-71.10377843
2896,619,42.3118518,-71.04934271
2909,617,42.33138384,-71.09734804
2915,520,42.28458493,-71.12236859
2918,613,42.27413021,-71.11674617
2932,613,42.27130225,-71.07442362
2933,617,42.31917223,-71.07026435
2934,617,42.32866284,-71.08563401
2940,617,42.29910777,-71.06829572
2952,613,42.30356539,-71.07868148
2960,619,42.28208198,-71.07364875
2961,619,42.38008411,-71.06492228
2962,616,,
2967,617,42.34147117,-71.06787918
2969,614,42.28717863,-71.06390668
2971,520,42.39112008,-71.00229699
2972,619,42.33645453,-71.03822225
2980,615,42.34561901,-71.07990847
2984,613,42.29131613,-71.07170293
2994,614,42.34442266,-71.09833083
3016,614,42.3616006,-71.05296127
3022,617,42.35674413,-71.14367007
3023,1300,42.35674413,-71.14367007
3026,613,42.35367861,-71.13819856
3029,613,42.33268278,-71.10057946
3030,613,42.29131613,-71.07170293
3047,540,42.31252546,-71.07389321
3049,617,42.31252546,-71.07389321
3062,1300,42.35125902,-71.06009371
3082,301,42.39006029,-71.00090933
3087,520,42.31959298,-71.062607
3103,614,42.35125902,-71.06009371
3104,311,42.31295163,-71.07989658
3108,361,42.35512339,-71.0608798
3109,619,42.35512339,-71.0608798
3132,617,42.33488926,-71.02817379
3137,613,42.30511791,-71.08019088
3138,613,42.35680075,-71.05893025
3142,619,42.34403563,-71.08117746
3145,619,42.38059274,-71.06970347
3158,617,42.2857489,-71.12703379
3172,617,42.33384337,-71.15412943
3173,520,42.37256958,-71.04017612
3177,617,42.38855883,-71.00084554
3178,617,42.32469443,-71.10087902
3179,619,42.37790964,-71.06082439
3181,613,42.35095909,-71.0741278
3193,617,42.35156644,-71.04835172
3209,617,42.32648547,-71.05487817
3212,617,42.3468275,-71.14319087
3214,617,42.35673302,-71.05755938
3217,614,42.30021684,-71.0809794
3221,613,42.31322413,-71.05715277
3224,613,42.35118005,-71.07666607
3237,619,42.27592579,-71.11976013
3240,613,42.35648631,-71.05928145
3242,614,42.30700371,-71.08313157
3255,613,42.3479724,-71.07849582
3277,619,42.37408488,-71.05887633
3278,520,42.31396775,-71.09178832
3300,614,42.35603279,-71.05919355
3304,1304,42.33922999,-71.15632127
3319,617,42.37702319,-71.0322473
3320,614,42.33438387,-71.03534373
3324,520,42.31301336,-71.06316929
3325,617,42.31265126,-71.11414509
3331,614,42.30418986,-71.0837711
3334,614,42.35952409,-71.06883721
3337,614,42.34665104,-71.13976745
3341,613,42.36489527,-71.06050249
3346,614,42.36610826,-71.05314705
3348,617,42.31252546,-71.07389321
3350,540,42.31252546,-71.07389321
3352,301,42.31311697,-71.11410225
3354,617,42.26400264,-71.11927878
3357,619,42.26400264,-71.11927878
3363,613,42.29767279,-71.04941018
3387,617,42.37784791,-71.05930433
3401,619,42.30546546,-71.07284752
3405,520,42.34864389,-71.15284571
3414,619,42.27711444,-71.13447097
3421,616,42.33654959,-71.05350293
3433,619,,
3435,617,42.35428377,-71.06380404
3454,614,42.28319809,-71.09098657
3459,617,42.28813676,-71.09475747
3460,613,42.36303798,-71.05524751
3461,613,42.35059717,-71.07881031
3467,614,42.25585722,-71.14116644
3474,619,42.35040583,-71.06512526
3476,617,42.3538772,-71.05830207
3478,613,42.34114797,-71.08246189
3479,614,42.32614559,-71.05349144
3484,613,42.34442266,-71.09833083
3492,617,42.34932234,-71.07210216
3495,614,42.24353174,-71.1392187
3499,614,42.33901783,-71.14904284
3504,619,42.30584423,-71.06261555
3517,617,42.3043395,-71.08477887
3522,619,42.32270922,-71.09932317
3524,619,42.31847226,-71.08409289
3529,613,42.35972137,-71.0585236
3531,615,42.30370925,-71.08313459
3540,619,42.32626442,-71.08451486
3543,613,42.3479724,-71.07849582
3558,619,42.26442723,-71.15808937
3561,614,42.2876304,-71.08067304
3563,617,42.2585187,-71.16030347
3564,619,42.38048498,-71.06345579
3570,1300,42.30131086,-71.08443841
3594,614,42.28079658,-71.09039724
3601,617,42.28221207,-71.05556154
3605,619,42.3115133,-71.11175542
3617,614,42.3162513,-71.07289969
3618,619,42.3162513,-71.07289969
3621,520,42.29244178,-71.07320696
3624,614,42.323323,-71.11420092
3636,520,42.28539022,-71.0845773
3645,614,42.27197865,-71.07096728
3648,619,42.31054545,-71.08179328
3654,617,42.39010058,-70.99883597
3662,617,42.34309082,-71.08540752
3667,301,42.35157076,-71.07186599
3668,617,42.36674654,-71.055594
3678,613,42.34862382,-71.08277637
3685,301,42.32855807,-71.079276
3694,614,42.29963709,-71.05851176
3696,619,42.28378485,-71.06720626
3697,619,42.33268721,-71.02913925
3699,301,42.263901,-71.1181
3711,619,42.34041441,-71.08031699
3712,617,42.34740588,-71.13532566
3716,613,42.3479724,-71.07849582
3730,619,42.34451294,-71.08049717
3738,614,42.34928289,-71.13522587
3745,617,42.33428841,-71.07239518
3753,616,42.35877431,-71.07142509
3757,562,42.382965,-71.06676977
3775,619,42.29040923,-71.07693574
3776,311,42.29648008,-71.08001594
3787,613,,
3798,617,42.34942864,-71.06536641
3801,617,42.34747759,-71.04467675
3810,613,42.32696647,-71.06198607
3812,615,42.2806123,-71.08350146
3832,617,42.36122507,-71.06661775
3834,613,42.34442266,-71.09833083
3845,614,42.34811219,-71.06413881
3846,520,42.3445265,-71.0767905
3849,614,,
3851,619,42.33595449,-71.08301373
3854,617,,
3863,614,42.31021692,-71.10237581
3868,520,42.30531648,-71.11756801
3872,617,42.34640381,-71.07551289
3877,614,42.3200087,-71.05915524
3890,615,42.28316321,-71.07627064
3892,614,42.35759838,-71.05257994
3894,614,42.33268721,-71.02913925
3897,614,42.31028216,-71.09907631
3901,614,42.34402604,-71.09615503
3904,522,42.38258002,-71.03184167
3915,619,,
3917,301,,
3922,614,42.30422029,-71.07840374
3928,520,42.34314406,-71.09589305
3941,520,42.37907259,-71.03386728
3943,617,42.29939553,-71.08300168
3949,613,42.34862382,-71.08277637
3952,614,42.35066018,-71.13251011
3953,617,42.35060226,-71.07273327
3954,522,42.30439429,-71.11465835
3966,613,42.34800978,-71.0766976
3981,614,42.34130609,-71.1449128
3990,619,42.31794835,-71.08774652
4000,311,42.28582356,-71.09104328
4003,613,42.32696647,-71.06198607
4008,617,42.32706721,-71.10128822
4016,301,42.30129244,-71.06402711
4019,617,42.31118598,-71.11010393
4029,614,42.35185362,-71.08325149
4032,619,42.30662845,-71.07906984
4048,619,42.28039667,-71.09473186
4056,614,42.35879709,-71.07072635
4071,619,42.33898333,-71.07748706
4072,520,42.33898333,-71.07748706
4078,614,42.35433643,-71.07323767
4081,613,42.34999733,-71.0810344
4091,522,42.3469826,-71.09111988
4106,614,42.286304,-71.07071585
4116,614,42.28645492,-71.06936781
4128,371,42.31479826,-71.05611285
4130,619,42.31479826,-71.05611285
4144,614,42.35127543,-71.07550313
4146,619,42.36643546,-71.06135413
4147,617,42.3503787,-71.07626098
4154,614,42.31615184,-71.09795135
4155,301,42.31679542,-71.07964562
4158,613,42.33380683,-71.10377843
4167,617,42.35332464,-71.05727637
4168,617,42.34895777,-71.08489204
4171,617,42.35591935,-71.06000539
4176,613,42.27413021,-71.11674617
4179,613,42.29848866,-71.06313294
4191,614,42.28458088,-71.03973966
4192,614,42.28458088,-71.03973966
4193,613,42.35724324,-71.05849672
4197,613,42.36020464,-71.05620816
4201,613,42.34657497,-71.0743865
4210,613,42.35512339,-71.0608798
4216,614,42.31620984,-71.08234966
4217,520,42.30229282,-71.07511457
4220,617,42.29072875,-71.12183517
4221,613,42.29056142,-71.08926028
4231,617,42.35241815,-71.06525499
4237,619,42.34155222,-71.0863228
4238,301,42.34155222,-71.0863228
4239,617,,
4243,613,42.34862382,-71.08277637
4244,615,42.33759774,-71.0508901
4247,311,42.26194848,-71.10971613
4259,613,42.35680075,-71.05893025
4265,522,42.34598862,-71.1047765
4267,613,42.34840576,-71.08688339
4273,614,42.34701666,-71.06886238
4275,522,42.28406985,-71.0882492
4279,619,,
4289,617,42.33827457,-71.06678677
4295,1300,42.35602373,-71.06177615
4299,619,42.3770895,-71.06306792
4300,619,42.35521625,-71.06012863
4308,613,42.31013569,-71.0702931
4315,614,42.3531455,-71.07763936
4317,613,42.26994732,-71.09380308
4322,615,42.29281079,-71.07327594
4333,361,42.33596847,-71.08129856
4334,522,42.37560402,-71.05490071
4338,614,42.34481182,-71.08234324
4343,542,42.31082341,-71.07267019
4347,301,42.35174282,-71.0627594
4352,301,42.34072169,-71.07768509
4358,614,,
4364,311,42.34842775,-71.07646876
4365,1304,42.31465095,-71.07448006
4375,617,42.34947586,-71.0764015
4380,613,42.35595391,-71.13852468
4394,311,42.32257063,-71.07688775
4399,361,42.32469443,-71.10087902
4400,301,42.32469443,-71.10087902
4403,617,42.3434656,-71.07256747
4404,613,42.33857,-71.10670681
4405,613,42.32696647,-71.06198607
4410,612,42.34585625,-71.08099529
4421,617,42.30108354,-71.06302178
4427,613,42.37499333,-71.03982596
4428,562,42.31736471,-71.0779859
4438,614,42.38492212,-71.0174635
4442,617,42.34044966,-71.08845935
4463,520,42.31947427,-71.05675956
4464,522,42.31947427,-71.05675956
4465,617,42.31947427,-71.05675956
4469,520,42.33759774,-71.0508901
4497,619,42.33543394,-71.08076738
4499,613,42.35095909,-71.0741278
4515,520,42.33479486,-71.08562454
4517,619,42.33791058,-71.08296243
4519,1300,42.30762176,-71.07752554
4523,617,42.34044966,-71.08845935
4540,617,42.35500441,-71.06300728
4543,617,42.35317358,-71.07266833
4545,615,42.3871935,-71.00656024
4569,613,42.24124926,-71.12629908
4576,617,42.35649296,-71.05259107
4577,613,42.35680075,-71.05893025
4585,617,42.36535761,-71.05302314
4590,614,42.35647423,-71.07229568
4600,617,42.30915823,-71.06402751
4601,619,42.26866684,-71.14904534
4605,301,42.3098248,-71.05690555
4615,614,42.38574368,-71.01186957
4616,617,42.35143483,-71.06969334
4637,617,42.35445939,-71.13091268
4660,301,42.32217348,-71.08506711
4663,311,42.32029322,-71.05676992
4665,614,42.30858147,-71.0835504
4670,619,42.27563214,-71.12611957
4671,614,42.27563214,-71.12611957
4684,381,42.38212496,-71.01539104
4690,613,42.36394509,-71.05942841
4692,617,,
4697,613,42.35521625,-71.06012863
4698,614,42.35830639,-71.0662884
4699,617,,
4702,619,42.35199294,-71.07706785
4720,613,42.35095909,-71.0741278
4728,619,42.31616207,-71.09903147
4729,613,42.32696647,-71.06198607
4737,614,42.28728494,-71.15306857
4744,615,42.28545883,-71.11802667
4774,617,42.34341962,-71.083956
4781,617,42.34450403,-71.07217209
4795,614,42.34888042,-71.06149764
4798,614,42.29328831,-71.06219497
4814,619,42.280587,-71.07432184
4819,615,42.30131086,-71.08443841
4823,617,42.33455374,-71.07560801
4828,614,42.28013159,-71.137166
4831,613,42.31771534,-71.09823049
4834,619,42.33622726,-71.07353143
4835,614,,
4850,1304,42.33640891,-71.08565039
4852,614,42.35115526,-71.06130589
4866,614,,
4879,617,,
4880,311,42.25592648,-71.12317207
4886,611,42.34211488,-71.06611075
4887,619,42.31514179,-71.06704709
4893,619,42.37490832,-71.06171012
4915,619,42.32995513,-71.05369679
4923,616,42.33884499,-71.07574518
4935,619,42.3169912,-71.05930328
4942,615,42.31499803,-71.09194485
4943,613,42.30280906,-71.07812508
4946,520,42.33087343,-71.05761463
4954,613,42.35591935,-71.06000539
4955,613,42.28787216,-71.05506324
4962,614,42.36339868,-71.06581548
4971,614,42.34935318,-71.08423015
4972,617,42.33992934,-71.08105852
4975,613,42.34862382,-71.08277637
4981,615,42.34568532,-71.0762899
4982,614,42.31168453,-71.05750327
4987,614,42.34877575,-71.09606805
4989,613,42.35272948,-71.06256291
5004,619,42.34571916,-71.08562464
5010,613,42.29057504,-71.07165726
5015,614,42.34238732,-71.0745752
5017,520,42.35429484,-71.13190433
5019,619,42.31674811,-71.11356249
5022,613,42.35512339,-71.0608798
5024,614,42.35835329,-71.06970441
5029,613,42.35981969,-71.05637691
5042,617,42.32795652,-71.10526297
5045,613,42.34862382,-71.08277637
5050,301,42.32530857,-71.08332293
5052,617,42.35162789,-71.0686641
5060,617,42.34852699,-71.06486875
5063,615,42.33218235,-71.04199664
5066,617,42.33428841,-71.07239518
5071,616,42.33204066,-71.05602989
5072,614,42.32105956,-71.07313291
5076,301,42.34389981,-71.09486424
5080,301,42.32198656,-71.06280666
5089,301,42.28567647,-71.08022781
5092,613,42.34353469,-71.09980109
5093,617,42.35140041,-71.06480285
5100,617,42.35602373,-71.06177615
5101,617,42.30097793,-71.16744326
5108,619,42.34234193,-71.05633276
5109,1300,42.29598107,-71.08976053
5122,617,42.28588503,-71.13117001
5130,619,42.35199294,-71.07706785
5134,1304,42.33861405,-71.07610072
5139,614,42.33845708,-71.07309843
5151,301,42.2957638,-71.08756002
5152,301,42.27425136,-71.09938919
5159,361,42.31968946,-71.05723302
5161,301,42.31206146,-71.07512473
5166,520,42.35316369,-71.12820416
5167,619,42.35316369,-71.12820416
5186,617,42.31465095,-71.07448006
5193,301,42.36884343,-71.03967544
5195,613,42.35512339,-71.0608798
5202,617,42.37679994,-71.05700887
5206,613,42.35724324,-71.05849672
5210,613,42.25592648,-71.12317207
